seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,purification_operator,purification_threshold,certificate_report_strategy,adaptive_profile,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_purified_confidence,mean_purified_margin,mean_target_degree,mean_resolved_p_delete,mean_resolved_p_add,mean_resolved_max_additions,failure_reason_counts
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,symmetric-0.3,symmetric-edge-flip,jaccard,0.02,rest,,0.3,0.3,160,12,0.75,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.35518744836250943,0.19982043219109377,2.5833333333333335,0.29999999999999993,0.29999999999999993,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.02,top2,,0.3,0.3,160,12,0.75,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.35518744339545566,0.19982043094933033,2.5833333333333335,0.29999999999999993,0.29999999999999993,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.02,rest,degree,0.3,0.3,160,12,0.75,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.35518744836250943,0.19982043467462063,2.5833333333333335,0.23624999999999996,0.23624999999999996,114.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.02,rest,degree,0.2,0.2,160,12,0.75,0.25,0.0,0.0,0.0,0.25,2,0.9811771485586083,0.9623542971172169,0.35518744339545566,0.19982043094933033,2.5833333333333335,0.15749999999999997,0.1425,114.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,symmetric-0.3-cosine-top2,symmetric-edge-flip,cosine,0.02,top2,,0.3,0.3,160,12,0.75,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.35518744339545566,0.19982042722404003,2.5833333333333335,0.29999999999999993,0.29999999999999993,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,balanced-sparse-0.2,sparse-edge-flip,jaccard,0.05,rest,,0.2,0.2,160,12,0.6666666666666666,0.25,0.0,0.0,0.0,0.25,2,0.9811771485586083,0.9623542971172169,0.3816533237695694,0.23096558079123497,1.9166666666666667,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,symmetric-0.2,symmetric-edge-flip,jaccard,0.05,rest,,0.2,0.2,160,12,0.6666666666666666,0.25,0.0,0.0,0.0,0.25,2,0.9811771485586083,0.9623542971172169,0.3816533237695694,0.2309655820329984,1.9166666666666667,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,symmetric-0.3,symmetric-edge-flip,jaccard,0.05,rest,,0.3,0.3,160,12,0.6666666666666666,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.3816533237695694,0.2309655820329984,1.9166666666666667,0.29999999999999993,0.29999999999999993,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.05,top2,,0.3,0.3,160,12,0.6666666666666666,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.3816533237695694,0.2309655820329984,1.9166666666666667,0.29999999999999993,0.29999999999999993,160.0,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.05,rest,degree,0.3,0.3,160,12,0.6666666666666666,0.25,0.0,0.0,0.0,0.25,4,0.9811771485586083,0.9623542971172169,0.3816533237695694,0.2309655820329984,1.9166666666666667,0.22499999999999998,0.22499999999999998,105.33333333333333,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.05,rest,degree,0.2,0.2,160,12,0.6666666666666666,0.25,0.0,0.0,0.0,0.25,2,0.9811771485586083,0.9623542971172169,0.3816533237695694,0.2309655820329984,1.9166666666666667,0.14999999999999997,0.13166666666666663,105.33333333333333,positive-radius:3; prediction-incorrect:9
7,fixed-config,mainline,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,symmetric-0.3-cosine-top2,symmetric-edge-flip,cosine,0.05,top2,,0.3,0.3,160,12,0.75,0.25,0.0,0.0,0.0,0.25,5,0.9811771485586083,0.9623542971172169,0.3541363676389058,0.1963312185058991,2.25,0.29999999999999993,0.29999999999999993,160.0,positive-radius:3; prediction-incorrect:9
