seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,failure_reason_counts
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.5,0.25,1,0.9304289422535138,0.8608578845070273,positive-radius:3; prediction-incorrect:3; zero-radius:6
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0,0.9656438902322985,0.931287780464597,prediction-incorrect:2; zero-radius:10
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0,0.9476356077730602,0.8952712155461205,prediction-incorrect:2; zero-radius:10
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5833333333333334,0.25,1,0.9097972734443355,0.8195945468886708,positive-radius:3; prediction-incorrect:2; zero-radius:7
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9657985190159288,0.9315970380318574,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9548696557881022,0.9097393115762045,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.45454545454545453,0.09090909090909091,1,0.9316198195629788,0.8632396391259577,positive-radius:1; prediction-incorrect:5; zero-radius:5
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9628588699177648,0.9257177398355299,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.954705586348959,0.9094111726979179,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9233568840387396,0.8467137680774797,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.968610562136093,0.937221124272186,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0,0.9547777195243718,0.9095554390487437,prediction-incorrect:5; zero-radius:6
42,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,11,0.5454545454545454,0.5454545454545454,0.0,0.0,0.36363636363636365,0.18181818181818182,1,0.9330223815295884,0.8660447630591771,positive-radius:2; prediction-incorrect:5; zero-radius:4
99,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9667744919814445,0.9335489839628895,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.956479698097957,0.9129593961959138,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9363345220475751,0.8726690440951499,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9687144549741359,0.9374289099482721,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9530796778706425,0.9061593557412855,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9356955750672383,0.8713911501344772,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9677590005142062,0.9355180010284126,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9556158116429985,0.911231623285997,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4166666666666667,0.25,1,0.9293931007909654,0.8587862015819309,positive-radius:3; prediction-incorrect:4; zero-radius:5
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9714316340356142,0.9428632680712287,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9613225457538664,0.9226450915077332,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.16666666666666666,0.4166666666666667,1,0.9500481247648969,0.9000962495297943,positive-radius:5; prediction-incorrect:5; zero-radius:2
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9723526692465724,0.9447053384931454,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9633885484051713,0.9267770968103434,prediction-incorrect:5; zero-radius:7
99,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.16666666666666666,0.4166666666666667,1,0.9406012243398001,0.8812024486796005,positive-radius:5; prediction-incorrect:5; zero-radius:2
